ID;BEROEP;ALTBEROEP;POSITIE;HISCO;STATUS;REL
7968;Totaal voor XXIV;totaal voor xxiv;A;;;
7969;Totaal voor XXIV;totaal voor xxiv;B;;;
7970;Totaal voor XXIV;totaal voor xxiv;C;;;
7971;Totaal voor XXIV;totaal voor xxiv;D;;;
7972;Totaal voor groep XXIV;totaal voor groep xxiv;;;;
7973;Vrije beroepen.;vrije beroepen;;19990;;
7974;a. Geneeskundigen;a geneeskundigen;;06105;;
7975;b. Vroedvrouwen;b vroedvrouwen;;07310;;
7976;c. Bakers;c bakers;;07410;;
7977;d. Veeartsen;d veeartsen;;06510;;
7978;f. Ingenieurs en architecten;f ingenieurs en architecten;;02000;;
7979;i. Boekhouders, schrijvers, copiïsten;i boekhouders schrijvers copiïsten;;33110;;
7980;k. Kunstenmakers, goochelaars, straatmuziekanten, enz.;k kunstenmakers goochelaars straatmuziekanten enz;;17990;;
7981;m. Andere beroepen tot wetenschap en kunst behoorende;m andere beroepen tot wetenschap en kunst behoorende;;19990;;
7982;o. Andere beroepen niet onder een der vorige te rangschikken;o andere beroepen niet onder een der vorige te rangschikken;;-1;;
7983;Totaal voor groep XXV;totaal voor groep xxv;;;;
7984;Onderwijs (excl. Openbaar onderwijs).;onderwijs excl openbaar onderwijs;;;;
7985;Huisonderwijzers;huisonderwijzers;;13990;;
7986;Kweekelingen (lager onderwijs);kweekelingen lager onderwijs;;13320;23;
7987;Muziekonderwijzers;muziekonderwijzers;;13250;;
7988;Onderwijzers (bijzondere scholen);onderwijzers bijzondere scholen;;13320;;
7989;Totaal voor groep XXVI;totaal voor groep xxvi;;;;
7990;Verpleging of verzorging van armen, ouden, zieken, gebrekkigen, invaliden, krankzinnigen (incl. Rijksinrichtingen.);verpleging of verzorging van armen ouden zieken gebrekkigen invaliden krankzinnigen incl rijksinrichtingen;;07110;;
7991;Weesvaders en weesmoeders;weesvaders en weesmoeders;;22460;;
7992;Totaal voor groep XXVII;totaal voor groep xxvii;;;;
7993;Huiselijke diensten (huis- en stalbedienden e.d.);huiselijke diensten huis en stalbedienden e d;;54020;;
7994;Dienstboden;dienstboden;;54020;;
7995;Huisbewaarders;huisbewaarders;;55120;;
7996;Huishoudsters;huishoudsters;;22430;;
7997;Koetsiers (heerendienst);koetsiers heerendienst;;98620;;
7998;Nachtwakers;nachtwakers;;58940;;
7999;Portiers (niet in openbare dienst);portiers niet in openbare dienst;;59990;;
8000;Schoonmaaksters;schoonmaaksters;;55220;;
8001;Totaal voor groep XXVIII;totaal voor groep xxviii;;;;
8002;Losse werklieden en andere neit in een bepaald beroep arbeidenden.;losse werklieden en andere neit in een bepaald beroep arbeidenden;;99920;;
8003;Arbeiders zonder bepaald beroep (losse);arbeiders zonder bepaald beroep losse;;99920;32;
8004;Totaal voor groep XXIX;totaal voor groep xxix;;;;
8005;In dienst van den Staat (excl. Posterij, telegraphie, telephonie, landsdrukkerij en ander nijverheidsbedrijf).;in dienst van den staat excl posterij telegraphie telephonie landsdrukkerij en ander nijverheidsbedrijf;;31000;;
8006;c. Rechts- en politiewezen (incl. Notariaat);c rechts en politiewezen incl notariaat;;;;
8007;d. Onderwijs (toezicht en onderwijzend personeel);d onderwijs toezicht en onderwijzend personeel;;13000;;
8008;g. Financiewezen (Rekenkamer, belastingen, kadaster, muntwezen, enz.);g financiewezen rekenkamer belastingen kadaster muntwezen enz;;;;
8009;h. Waterstaat;h waterstaat;;;;
8010;l. Andere ambten of bedieningen;l andere ambten of bedieningen;;14190;;
8011;Totaal voor groep XXX;totaal voor groep xxx;;;;
8012;In dienst van eene gemeente (excl. Gasfabriekenm dienst der openbare werken en ander nijverheidsbedrijf).;in dienst van eene gemeente excl gasfabriekenm dienst der openbare werken en ander nijverheidsbedrijf;;31000;;
8013;a. Gemeente-secretariën (incl. Burgemeesters);a gemeentesecretariën incl burgemeesters;;31000;;
8014;b. Politie en brandweer;b politie en brandweer;;58220;;
8015;c. Financiën en belastingen;c financiën en belastingen;;;;
8016;d. Onderwijs (toezicht en onderwijzend personeel);d onderwijs toezicht en onderwijzend personeel;;13000;;
8017;e. Andere ambten of bedieningen;e andere ambten of bedieningen;;14190;;
8018;Totaal voor groep XXXII;totaal voor groep xxxii;;;;
8019;In dienst van een kerkgenootschap of kerkelijke gezindte.;in dienst van een kerkgenootschap of kerkelijke gezindte;;14990;;
8020;Bedienaren van den godsdienst.;bedienaren van den godsdienst;;14190;;
8021;Geestelijken protestant;geestelijken protestant;;14190;;
8022;geestelijken katholiek;geestelijken katholiek;;14190;;
8023;Godsdienstonderwijzers en andere daarmede in rang gelijk te stellen betrekkingen.;godsdienstonderwijzers en andere daarmede in rang gelijk te stellen betrekkingen;;13290;;
8024;Godsdienstonderwijzers israëliet;godsdienstonderwijzers israëliet;;13290;;
8025;Andere ambten of bedieningen.;andere ambten of bedieningen;;14190;;
8026;Andere ambten protestant;andere ambten protestant;;14190;;
8027;Totaal voor groep XXXIV;totaal voor groep xxxiv;;;;
8028;Gepensionneerden (uit openbare, kerkelijke of particuliere kassen.);gepensionneerden uit openbare kerkelijke of particuliere kassen;;-1;;21
8029;Gepensionneerden (uit alle kassen);gepensionneerden uit alle kassen;;-1;;21
8030;Totaal voor groep XXXV;totaal voor groep xxxv;;;;
8031;RECAPITULATIE;recapitulatie;;;;
8032;I-XXIV;ixxiv;A;;;
8033;**;**;B;;;
8034;**;**;C;;;
8035;**;**;D;;;
8036;XXV-XXXV;xxvxxxv;;;;
8037;Zonder beroep;zonder beroep;;-2;;
8038;Totaal;totaal;;;;
8039;Aardewerk, diamant, glas, kalk, steenen, enz.;aardewerk diamant glas kalk steenen enz;;;;
8040;Diamant, edelsteenen en fijne steensoorten.;diamant edelsteenen en fijne steensoorten;;;;
8041;Diamantslijpers;diamantslijpers;D;88030;;
8042;Cement, gips, kalk, kiezel, klei, tras, enz.;cement gips kalk kiezel klei tras enz;;;;
8043;Fabricage van cement;fabricage van cement;D;95210;;
8044;Fabricage van krijt (incl. teekenkrijt);fabricage van krijt incl teekenkrijt;A;21110;;
8045;Steenen, dakpannen, draineerbuizen, enz.;steenen dakpannen draineerbuizen enz;;;;
8046;Fabricage van kunststeen;fabricage van kunststeen;D;89200;;
8047;Steenhouwers;steenhouwers;D;71220;;
8048;Totaal voor I;totaal voor i;A;;;
8049;Totaal voor I;totaal voor i;B;;;
8050;Totaal voor I;totaal voor i;C;;;
8051;Totaal voor I;totaal voor i;D;;;
8052;Totaal voor groep I;totaal voor groep i;;;;
8053;Boek- en steendrukkerij, hout-, koper-, staalgravure, photographie, enz.;boek en steendrukkerij hout koper staalgravure photographie enz;;;;
8054;Boekdrukkerij, lettervervaardiging, enz. (incl. Landsdrukkerij.);boekdrukkerij lettervervaardiging enz incl landsdrukkerij;;;;
8055;Boekbinders;boekbinders;A;92625;;
8056;Boekbinders;boekbinders;D;92625;;
8057;Boekdrukkers;boekdrukkers;A;92110;;
8058;Boekdrukkers;boekdrukkers;C;92110;;
8059;Boekdrukkers;boekdrukkers;D;92110;;
8060;Letterzetters;letterzetters;D;92120;;
8061;Steendrukkerij, hout-, koper-, staalgravure, enz.;steendrukkerij hout koper staalgravure enz;;;;
8062;Steendrukkers;steendrukkers;A;92250;;
8063;Steendrukkers;steendrukkers;D;92250;;
8064;Photographie, enz.;photographie enz;;;;
8065;Photografen;photografen;A;16310;;
8066;Totaal voor II;totaal voor ii;A;;;
8067;Totaal voor II;totaal voor ii;B;;;
8068;Totaal voor II;totaal voor ii;C;;;
8069;Totaal voor II;totaal voor ii;D;;;
8070;Totaal voor groep II;totaal voor groep ii;;;;
8071;"Bouwbedrijven (incl. Reiniging van gebouwen en aanleggen, onderhouden en reinigen van wegen en straten; ook gemeentelijke dienst.)";bouwbedrijven incl reiniging van gebouwen en aanleggen onderhouden en reinigen van wegen en straten ook gemeentelijke dienst;;;;
8072;Gas- en waterleiding.;gas en waterleiding;;;;
8073;Waterleidingexploitatie;waterleidingexploitatie;C;21110;;
8074;Bouw van huizen, molens, enz.;bouw van huizen molens enz;;95000;;
8075;Architecten;architecten;A;02120;;
8076;Dekkers (lei-, pannen-, stroo- en riet-);dekkers lei pannen stroo en riet;A;95300;;
8077;Dekkers (lei-, pannen-, stroo- en riet-);dekkers lei pannen stroo en riet;D;95300;;
8078;Loodgieters;loodgieters;A;87105;;
8079;Loodgieters;loodgieters;D;87105;;
8080;Metselaars;metselaars;A;95120;;
8081;Metselaars;metselaars;B;95120;;
8082;Metselaars;metselaars;D;95120;;
8083;Molenmakers;molenmakers;D;95910;;
8084;Opperlieden;opperlieden;D;99910;;
8085;Timmerlieden;timmerlieden;A;95410;;
8086;Timmerlieden;timmerlieden;B;95410;;
8087;Timmerlieden;timmerlieden;C;95410;;
8088;Timmerlieden;timmerlieden;D;95410;;
8089;Afwerken van huizen, enz.;afwerken van huizen enz;;95000;;
8090;Behangers;behangers;A;95925;;
8091;Behangers;behangers;D;95925;;
8092;Huisschilders;huisschilders;A;93120;;
8093;Huisschilders;huisschilders;C;93120;;
8094;Huisschilders;huisschilders;D;93120;;
8095;Stukadoors;stukadoors;A;95510;;
8096;Stukadoors;stukadoors;D;95510;;
8097;Openbare werken.;openbare werken;;;;
8098;Aannemers;aannemers;A;21240;;
8099;Aardwerkers;aardwerkers;D;89200;32;
8100;Opzichters;opzichters;C;22000;31;
8101;Polderwerkers;polderwerkers;D;97415;32;
8102;Straatmakers;straatmakers;D;95160;;
8103;Reiniging van bouwwerken, wegen en straten.;reiniging van bouwwerken wegen en straten;;;;
8104;Baggerlieden;baggerlieden;D;97415;;
8105;Openbare reiniging;openbare reiniging;B;55220;;
8106;Openbare reiniging;openbare reiniging;D;55220;;
8107;Schoorsteenvegers;schoorsteenvegers;A;55240;;
8108;Totaal voor III;totaal voor iii;A;;;
8109;Totaal voor III;totaal voor iii;B;;;
8110;Totaal voor III;totaal voor iii;C;;;
8111;Totaal voor III;totaal voor iii;D;;;
8112;Totaal voor groep III;totaal voor groep iii;;;;
8113;Chemische nijverheid, meststoffen, ontplofbare stoffen, verfstoffen.;chemische nijverheid meststoffen ontplofbare stoffen verfstoffen;;;;
8114;Chemische nijverheid (incl. Aptheken).;chemische nijverheid incl aptheken;;;;
8115;Apothekers;apothekers;A;06710;;
8116;Apothekers;apothekers;B;06710;;
8117;Apothekers (bedienden);apothekers bedienden;C;06810;;
8118;Verfstoffen, enz.;verfstoffen enz;;;;
8119;Fabricage van verfstoffen;fabricage van verfstoffen;A;21110;;
8120;Fabricage van verfstoffen;fabricage van verfstoffen;B;21110;;
8121;Fabricage van verfstoffen;fabricage van verfstoffen;C;74990;;
8122;Fabricage van verfstoffen;fabricage van verfstoffen;D;74990;;
8123;Totaal voor IV;totaal voor iv;A;;;
8124;Totaal voor IV;totaal voor iv;B;;;
8125;Totaal voor IV;totaal voor iv;C;;;
8126;Totaal voor IV;totaal voor iv;D;;;
8127;Totaal voor groep IV;totaal voor groep iv;;;;
8128;"Hout-, kurk-, stroobewerking; snij- en draaiwerk van verschillende stoffen, enz.";hout kurk stroobewerking snij en draaiwerk van verschillende stoffen enz;;;;
8129;Hout.;hout;;;;
8130;Doodkistenmakers;doodkistenmakers;A;81990;;
8131;Doodkistenmakers;doodkistenmakers;D;81990;;
8132;Fabricage van meubels (meubelmakers);fabricage van meubels meubelmakers;A;21110;;
8133;Fabricage van meubels (meubelmakers);fabricage van meubels meubelmakers;D;81120;;
8134;Houtzagers;houtzagers;A;81225;;
8135;Houtzagers;houtzagers;C;81225;;
8136;Houtzagers;houtzagers;D;81225;;
8137;Kuipers;kuipers;A;81930;;
8138;Kuipers;kuipers;D;81930;;
8139;"Kurk-, stroo-, borstelwerk; vlechtwerk van verschillende stoffen.";kurk stroo borstelwerk vlechtwerk van verschillende stoffen;;;;
8140;Fabricage van borstels;fabricage van borstels;A;21110;;
8141;Fabricage van borstels;fabricage van borstels;D;94290;;
8142;Fabricage van manden en mandenwerk;fabricage van manden en mandenwerk;A;21110;;
8143;Stoelenmatters;stoelenmatters;D;94250;;
8144;Zevenmakers;zevenmakers;A;94990;;
8145;Zevenmakers;zevenmakers;D;94990;;
8146;Snij- en draaiwerk van verschillende stoffen.;snij en draaiwerk van verschillende stoffen;;;;
8147;Draaiers (hout-, been-, ivoor- enz.);draaiers hout been ivoor enz;D;81230;;
8148;Fabricage van speelgoed;fabricage van speelgoed;A;21110;;
8149;Fabricage van speelgoed;fabricage van speelgoed;D;94990;;
8150;Totaal voor V;totaal voor v;A;;;
8151;Totaal voor V;totaal voor v;B;;;
8152;Totaal voor V;totaal voor v;C;;;
8153;Totaal voor V;totaal voor v;D;;;
8154;Totaal voor groep V;totaal voor groep v;;;;
8155;Kleeding en Reiniging.;kleeding en reiniging;;;;
8156;Kleeding, bedden, haarwerk.;kleeding bedden haarwerk;;;;
8157;Coupeurs en coupeuses;coupeurs en coupeuses;C;79420;;
8158;Fabricage van parapluien;fabricage van parapluien;A;21110;;
8159;Fabricage van parapluien;fabricage van parapluien;C;79930;;
8160;Kleermakers;kleermakers;A;79100;;
8161;Kleermakers;kleermakers;D;79100;;
8162;Modisten;modisten;A;79510;;
8163;Modisten;modisten;D;79510;;
8164;Naaisters;naaisters;A;79510;;
8165;Naaisters;naaisters;D;79510;;
8166;Reiniging, bleekerij, ververij.;reiniging bleekerij ververij;;;;
8167;Barbiers;barbiers;A;57030;;
8168;Barbiers;barbiers;D;57030;;
8169;Bleekers;bleekers;A;56010;;
8170;Bleekers;bleekers;D;56010;;
8171;Kappers;kappers;A;57025;;
8172;Kappers;kappers;D;57025;;
8173;Mutsenwasschers;mutsenwasschers;A;75635;;
8174;Strijksters;strijksters;A;56070;;
8175;Strijksters;strijksters;D;56070;;
8176;Waschlieden;waschlieden;D;56010;;
8177;Totaal voor VI;totaal voor vi;A;;;
8178;Totaal voor VI;totaal voor vi;B;;;
8179;Totaal voor VI;totaal voor vi;C;;;
8180;Totaal voor VI;totaal voor vi;D;;;
8181;Totaal voor groep VI;totaal voor groep vi;;;;
8182;Leder, wasdoek, caoutchouc, enz.;leder wasdoek caoutchouc enz;;;;
8183;Leder.;leder;;;;
8184;Fabricage van drijfriemen;fabricage van drijfriemen;D;84100;;
8185;Fabricage van schoenen (schoenmakers);fabricage van schoenen schoenmakers;A;21110;;
8186;Fabricage van schoenen (schoenmakers);fabricage van schoenen schoenmakers;D;80200;;
8187;Zadelmakers;zadelmakers;A;80320;;
8188;Zadelmakers;zadelmakers;D;80320;;
8189;Totaal voor VIII;totaal voor viii;A;;;
8190;Totaal voor VIII;totaal voor viii;B;;;
8191;Totaal voor VIII;totaal voor viii;C;;;
8192;Totaal voor VIII;totaal voor viii;D;;;
8193;Totaal voor groep VIII;totaal voor groep viii;;;;
8194;Metalen (winnen en eerste bewerking van) steenkolen, turf, zout, enz.;metalen winnen en eerste bewerking van steenkolen turf zout enz;;;;
8195;Steenkolen en turf (mijnwerk en fabricage).;steenkolen en turf mijnwerk en fabricage;;;;
8196;Turfgravers en stekers;turfgravers en stekers;D;62970;;
8197;Veenderij.;veenderij;;;;
8198;Verveners;verveners;D;62970;;
8199;Totaal voor IX;totaal voor ix;A;;;
8200;Totaal voor IX;totaal voor ix;B;;;
8201;Totaal voor IX;totaal voor ix;C;;;
8202;Totaal voor IX;totaal voor ix;D;;;
8203;Totaal voor groep IX;totaal voor groep ix;;;;
8204;Metalen. (bewerking van);metalen bewerking van;;;;
8205;Edele metalen en munten.;edele metalen en munten;;;;
8206;Goudsmeden;goudsmeden;D;88050;;
8207;Niet-edele metalen (behalve ijzer).;nietedele metalen behalve ijzer;;;;
8208;Blikslagers;blikslagers;A;87340;;
8209;Koperslagers;koperslagers;A;87330;;
8210;Koperslagers;koperslagers;D;87330;;
8211;Ijzer en staal.;ijzer en staal;;;;
8212;Hoefsmeden;hoefsmeden;A;83110;;
8213;Hoefsmeden;hoefsmeden;D;83110;;
8214;Smeden en slotenmakers;smeden en slotenmakers;A;83110;;
8215;Smeden en slotenmakers;smeden en slotenmakers;B;83110;;
8216;Smeden en slotenmakers;smeden en slotenmakers;C;83110;;
8217;Smeden en slotenmakers;smeden en slotenmakers;D;83110;;
8218;Vijlenmakers;vijlenmakers;A;83220;;
8219;Vijlenmakers;vijlenmakers;D;83220;;
8220;Totaal voor X;totaal voor x;A;;;
8221;Totaal voor X;totaal voor x;B;;;
8222;Totaal voor X;totaal voor x;C;;;
8223;Totaal voor X;totaal voor x;D;;;
8224;Totaal voor groep X;totaal voor groep x;;;;
8225;Papier, enz.;papier enz;;;;
8226;Papier- en kartonvervaardiging.;papier en kartonvervaardiging;;;;
8227;Fabricage van papier;fabricage van papier;D;73400;;
8228;Papier- en kartonbewerking.;papier en kartonbewerking;;;;
8229;Doozenplakkers;doozenplakkers;D;91025;;
8230;Fabricage van papierwaren;fabricage van papierwaren;A;21110;;
8231;Fabricage van papierwaren;fabricage van papierwaren;C;73400;;
8232;Fabricage van papierwaren;fabricage van papierwaren;D;73400;;
8233;Zakkenplakkers;zakkenplakkers;A;91075;;
8234;Zakkenplakkers;zakkenplakkers;D;91075;;
8235;Totaal voor XI;totaal voor xi;A;;;
8236;Totaal voor XI;totaal voor xi;B;;;
8237;Totaal voor XI;totaal voor xi;C;;;
8238;Totaal voor XI;totaal voor xi;D;;;
8239;Totaal voor groep XI;totaal voor groep xi;;;;
8240;Scheepsbouw, vervaardiging van rijtuigen, enz.;scheepsbouw vervaardiging van rijtuigen enz;;;;
8241;Scheepsbouw (incl. Marineinrichtingen).;scheepsbouw incl marineinrichtingen;;;;
8242;Blok- en mastenmakers;blok en mastenmakers;A;95440;;
8243;Blok- en mastenmakers;blok en mastenmakers;D;95440;;
8244;Scheepmakers;scheepmakers;A;95440;;
8245;Scheepmakers;scheepmakers;D;95440;;
8246;Rijtuigen, enz.;rijtuigen enz;;;;
8247;Fabricage van wagens (wagenmakers);fabricage van wagens wagenmakers;A;21110;;
8248;Fabricage van wagens (wagenmakers);fabricage van wagens wagenmakers;D;81925;;
8249;Totaal voor XII;totaal voor xii;A;;;
8250;Totaal voor XII;totaal voor xii;B;;;
8251;Totaal voor XII;totaal voor xii;C;;;
8252;Totaal voor XII;totaal voor xii;D;;;
8253;Totaal voor groep XII;totaal voor groep xii;;;;
8254;"Stoom- en andere werktuigen; toestellen, instrumenten, oorlogsmaterieel enz.";stoom en andere werktuigen toestellen instrumenten oorlogsmaterieel enz;;;;
8255;Instrumenten.;instrumenten;;;;
8256;Horlogemakers;horlogemakers;A;84222;;
8257;Instrumentslijpers;instrumentslijpers;A;83540;;
8258;Scharenslijpers;scharenslijpers;A;83590;;
8259;Werktuigkundigen (instrumentmakers);werktuigkundigen instrumentmakers;A;03510;;
8260;Totaal voor XIII;totaal voor xiii;A;;;
8261;Totaal voor XIII;totaal voor xiii;B;;;
8262;Totaal voor XIII;totaal voor xiii;C;;;
8263;Totaal voor XIII;totaal voor xiii;D;;;
8264;Totaal voor groep XIII;totaal voor groep xiii;;;;
8265;Textiele nijverheid.;textiele nijverheid;;;;
8266;Weverij, breierij, enz.;weverij breierij enz;;;;
8267;Breister;breister;D;75500;;
8268;Fabricage van kousen;fabricage van kousen;A;21110;;
8269;Nettenbreiers;nettenbreiers;D;75465;;
8270;Zakkenmakers;zakkenmakers;D;91075;;
8271;Zeilmakerij en touwslagerij.;zeilmakerij en touwslagerij;;;;
8272;Zeilmakers;zeilmakers;A;79920;;
8273;Zeilmakers;zeilmakers;D;79920;;
8274;Totaal voor XIV;totaal voor xiv;A;;;
8275;Totaal voor XIV;totaal voor xiv;B;;;
8276;Totaal voor XIV;totaal voor xiv;C;;;
8277;Totaal voor XIV;totaal voor xiv;D;;;
8278;Totaal voor groep XIV;totaal voor groep xiv;;;;
8279;Verlichting, olie, vet, zeep, enz.;verlichting olie vet zeep enz;;;;
8280;Verlichting enz. (incl. gemeentelijke gasfabrieken).;verlichting enz incl gemeentelijke gasfabrieken;;;;
8281;Fabricage van gas;fabricage van gas;B;21110;;
8282;Fabricage van gas;fabricage van gas;C;74925;;
8283;Fabricage van gas;fabricage van gas;D;74925;;
8284;Fabricage van gas;fabricage van gas;D;74925;;
8285;Olie, vernis, vet, zeep, enz.;olie vernis vet zeep enz;;;;
8286;Fabricage van olie (olieslagers);fabricage van olie olieslagers;A;21110;;
8287;Fabricage van olie (olieslagers);fabricage van olie olieslagers;C;77920;;
8288;Fabricage van olie (olieslagers);fabricage van olie olieslagers;D;77920;;
8289;Totaal voor XV;totaal voor xv;A;;;
8290;Totaal voor XV;totaal voor xv;B;;;
8291;Totaal voor XV;totaal voor xv;C;;;
8292;Totaal voor XV;totaal voor xv;D;;;
8293;Totaal voor groep XV;totaal voor groep xv;;;;
8294;Voedings- en genotmiddelen.;voedings en genotmiddelen;;;;
8295;Grutterijen, meelmolens, enz.;grutterijen meelmolens enz;;;;
8296;Grutters;grutters;A;41030;;
8297;Grutters;grutters;D;41030;;
8298;Molenaars (meel-, rijst-, enz.);molenaars meel rijst enz;A;77120;;
8299;Molenaars (meel-, rijst-, enz.);molenaars meel rijst enz;C;77120;;
8300;Molenaars (meel-, rijst-, enz.);molenaars meel rijst enz;D;77120;;
8301;Bakkerijen. (brood-, banket-, suiker-, enz.);bakkerijen brood banket suiker enz;;;;
8302;Brood- en beschuitbakkers;brood en beschuitbakkers;A;77610;;
8303;Brood- en beschuitbakkers;brood en beschuitbakkers;B;77610;;
