"m","occ","pop"
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79100",11
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-53190",2
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56010",4
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56010",23
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79190",4
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-97415",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-41025",11
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-61220",15
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-33160",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56010",6
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-51020",4
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-61220",7
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",104
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",71
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",73
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",9542
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",102
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",112
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",484
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",233
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",152
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",379
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",184
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",64
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-75635",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-93120",2
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-80200",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79510",10
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79510",24
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",416
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",560
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",6167
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-92110",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",870
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-99900",4
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79130",3
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56010",7
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",452
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",231
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-19420",3
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",1631
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",227
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",504
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--2",4673
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",333
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1780
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1867
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",353
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",49
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",99
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",302
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1681
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",309
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",291
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",214
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1112
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",161
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",98
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",158
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",69
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",75
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",67
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",562
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",66
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",57
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",388
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",409
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",447
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",398
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",120
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",2075
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",366
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-94290",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-95120",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56010",8
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79510",13
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79510",22
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-75635",4
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-56090",9
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79140",1
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79140",5
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79100",29
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79100",8
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-51050",3
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79100",12
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-41025",10
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79190",3
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79190",11
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco-79100",9
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",86
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",455
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",81
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",70
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",202
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",10275
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",87
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",72
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",117
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",425
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",235
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",68
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",585
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",59
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",160
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",145
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",56
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",137
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",180
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",826
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",801
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",151
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",974
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",267
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1981
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",2068
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",475
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1098
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",307
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",246
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",423
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",414
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",2081
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",341
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",54
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1739
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",283
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1064
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",719
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1374
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1158
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1817
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",10371
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",6749
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",18273
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1106
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",218
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",996
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",907
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",632
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1445
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",1259
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",426
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",733
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",170
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",364
"http://cedar.example.org/ns#ac-10093","http://cedar.example.org/ns#hisco--1",223
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",1
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",70
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",29
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",390
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",350
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",423
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",141
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",170
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",100
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",12
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",412
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",381
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",119
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",18
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",23
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",20
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",52
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",50
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",41
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",33
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",30
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",5
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",384
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",3
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",8
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",51
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",278
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",715
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",38
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",35
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",32
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",15
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",54
"http://cedar.example.org/ns#ac-10105","http://cedar.example.org/ns#hisco--1",10
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",173
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",75
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",588
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",667
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",635
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",100
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",25
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",127
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",7
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",167
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",6
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",211
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",645
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",638
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",9
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco-20110",1
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco-20110",613
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",4
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",79
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",419
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",1
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",607
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",12
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",1106
"http://cedar.example.org/ns#ac-10115","http://cedar.example.org/ns#hisco--1",70
