ID;BEROEP;ALTBEROEP;POSITIE;HISCO;STATUS;REL
10053;Fabr. van cementsteen [en kunststeen];fabr van cementsteen en kunststeen;C;95210;;
10054;Fabr. van cementsteen [en kunststeen];fabr van cementsteen en kunststeen;D;95210;;
10057;Fabr. van ijzercement;fabr van ijzercement;C;95210;;
10058;Fabr. van ijzercement;fabr van ijzercement;D;95210;;
10248;Fundeeringmakers;fundeeringmakers;A;95210;32;
10249;Fundeeringmakers;fundeeringmakers;C;95210;32;
10250;Fundeeringmakers;fundeeringmakers;D;95210;32;
10279;Cementbewerkers;cementbewerkers;D;95210;;
10727;Vogelkooimakers;vogelkooimakers;D;83990;;
10756;Fabr. van rieten matten;fabr van rieten matten;A;21110;;
10757;Fabr. van rieten matten;fabr van rieten matten;D;94290;;
3055;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;D;95300;;
4943;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;A;95300;;
4944;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;D;95300;;
10274;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;A;95300;;
10275;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;D;95300;;
10276;Dakbedekkers (hout, cement);dakbedekkers hout cement;D;95300;;
10759;Rottingvlechters;rottingvlechters;C;94290;;
127;Timmerlieden;timmerlieden;D;95410;;
153;Timmerlieden;timmerlieden;D;95410;;
10767;Fabr. van stroowaren;fabr van stroowaren;A;21110;;
10768;Fabr. van stroowaren;fabr van stroowaren;C;94990;;
10769;Fabr. van stroowaren;fabr van stroowaren;D;94990;;
209;Timmerlieden;timmerlieden;D;95410;;
281;Timmerlieden;timmerlieden;D;95410;;
323;Timmerlieden;timmerlieden;D;95410;;
363;Timmerlieden;timmerlieden;D;95410;;
373;Timmerlieden;timmerlieden;D;95410;;
375;Timmerlieden;timmerlieden;D;95410;;
418;Timmerlieden;timmerlieden;D;95410;;
533;Timmerlieden;timmerlieden;D;95410;;
664;Timmerlieden;timmerlieden;D;95410;;
724;Timmerlieden;timmerlieden;D;95410;;
736;Timmerlieden;timmerlieden;D;95410;;
874;Timmerlieden;timmerlieden;D;95410;;
1060;Timmerlieden;timmerlieden;D;95410;;
1098;Timmerlieden;timmerlieden;D;95410;;
1118;Timmerlieden;timmerlieden;D;95410;;
1184;Timmerlieden;timmerlieden;D;95410;;
1246;Timmerlieden;timmerlieden;C;95410;;
1247;Timmerlieden;timmerlieden;D;95410;;
1269;Timmerlieden;timmerlieden;D;95410;;
1310;Timmerlieden;timmerlieden;D;95410;;
1427;Timmerlieden;timmerlieden;D;95410;;
1446;Timmerlieden;timmerlieden;D;95410;;
1477;Timmerlieden;timmerlieden;D;95410;;
1510;Timmerlieden;timmerlieden;D;95410;;
1581;Timmerlieden;timmerlieden;C;95410;;
1582;Timmerlieden;timmerlieden;D;95410;;
1623;Timmerlieden;timmerlieden;D;95410;;
1732;Timmerlieden;timmerlieden;D;95410;;
1814;Timmerlieden;timmerlieden;D;95410;;
1847;Timmerlieden;timmerlieden;D;95410;;
1859;Timmerlieden;timmerlieden;D;95410;;
2080;Timmerlieden;timmerlieden;D;95410;;
10936;Fabr. van ornamenten;fabr van ornamenten;A;21110;;
2264;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
2294;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
2360;Timmerlieden;timmerlieden;D;95410;;
2644;Timmerlieden;timmerlieden;D;95410;;
10937;Fabr. van ornamenten;fabr van ornamenten;D;16190;;
2999;Timmerlieden;timmerlieden;D;95410;;
3047;Timmerlieden;timmerlieden;A;95410;;
3048;Timmerlieden;timmerlieden;C;95410;;
3049;Timmerlieden;timmerlieden;D;95410;;
3129;Timmerlieden;timmerlieden;D;95410;;
3417;Timmerlieden;timmerlieden;D;95410;;
3540;Timmerlieden;timmerlieden;D;95410;;
3587;Timmerlieden;timmerlieden;D;95410;;
3692;Timmerlieden;timmerlieden;D;95410;;
3791;Timmerlieden;timmerlieden;D;95410;;
10947;Glasbranders;glasbranders;A;89500;;
3956;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
4291;Timmerlieden;timmerlieden;A;95410;;
4292;Timmerlieden;timmerlieden;C;95410;;
4293;Timmerlieden;timmerlieden;D;95410;;
4488;Timmerlieden;timmerlieden;C;95410;;
4489;Timmerlieden;timmerlieden;D;95410;;
4735;Timmerlieden;timmerlieden;D;95410;;
4937;Timmerlieden;timmerlieden;A;95410;;
4938;Timmerlieden;timmerlieden;B;95410;;
4939;Timmerlieden;timmerlieden;C;95410;;
4940;Timmerlieden;timmerlieden;D;95410;;
4992;Timmerlieden;timmerlieden;D;95410;;
5002;Timmerlieden;timmerlieden;D;95410;;
5164;Timmerlieden;timmerlieden;D;95410;;
5249;Timmerlieden;timmerlieden;D;95410;;
5267;Timmerlieden;timmerlieden;D;95410;;
5295;Timmerlieden;timmerlieden;D;95410;;
5489;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
10133;Timmerlieden;timmerlieden;D;95410;;
10176;Timmerlieden;timmerlieden;D;95410;;
10205;Timmerlieden;timmerlieden;D;95410;;
10264;Timmerlieden;timmerlieden;A;95410;;
10265;Timmerlieden;timmerlieden;B;95410;;
10266;Timmerlieden;timmerlieden;C;95410;;
10267;Timmerlieden;timmerlieden;D;95410;;
10358;Timmerlieden;timmerlieden;D;95410;;
10400;Timmerlieden;timmerlieden;D;95410;;
10446;Timmerlieden;timmerlieden;D;95410;;
10457;Timmerlieden;timmerlieden;D;95410;;
10459;Timmerlieden;timmerlieden;D;95410;;
10501;Timmerlieden;timmerlieden;D;95410;;
10515;Timmerlieden;timmerlieden;D;95410;;
10635;Timmerlieden;timmerlieden;D;95410;;
10676;Timmerlieden;timmerlieden;D;95410;;
10826;Timmerlieden;timmerlieden;D;95410;;
10887;Timmerlieden;timmerlieden;D;95410;;
10900;Timmerlieden;timmerlieden;D;95410;;
11014;Timmerlieden;timmerlieden;D;95410;;
11054;Timmerlieden;timmerlieden;D;95410;;
11139;Timmerlieden;timmerlieden;C;95410;;
11140;Timmerlieden;timmerlieden;D;95410;;
11289;Timmerlieden;timmerlieden;D;95410;;
11345;Timmerlieden;timmerlieden;D;95410;;
11367;Timmerlieden;timmerlieden;D;95410;;
11441;Timmerlieden;timmerlieden;D;95410;;
11536;Timmerlieden;timmerlieden;C;95410;;
11537;Timmerlieden;timmerlieden;D;95410;;
11552;Timmerlieden;timmerlieden;D;95410;;
11615;Timmerlieden;timmerlieden;D;95410;;
11636;Timmerlieden;timmerlieden;D;95410;;
11720;Timmerlieden;timmerlieden;D;95410;;
11831;Timmerlieden;timmerlieden;D;95410;;
11852;Timmerlieden;timmerlieden;D;95410;;
11874;Timmerlieden;timmerlieden;D;95410;;
11890;Timmerlieden;timmerlieden;D;95410;;
11930;Timmerlieden;timmerlieden;D;95410;;
12012;Timmerlieden;timmerlieden;C;95410;;
12013;Timmerlieden;timmerlieden;D;95410;;
12088;Timmerlieden;timmerlieden;C;95410;;
12089;Timmerlieden;timmerlieden;D;95410;;
12114;Timmerlieden;timmerlieden;D;95410;;
12166;Timmerlieden;timmerlieden;D;95410;;
12244;Timmerlieden;timmerlieden;D;95410;;
12355;Timmerlieden;timmerlieden;D;95410;;
12398;Timmerlieden;timmerlieden;C;95410;;
12399;Timmerlieden;timmerlieden;D;95410;;
12413;Timmerlieden;timmerlieden;D;95410;;
12505;Timmerlieden;timmerlieden;D;95410;;
12753;Timmerlieden;timmerlieden;D;95410;;
12929;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;C;95410;;
12930;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
12971;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
13008;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;D;95410;;
13082;Timmerlieden;timmerlieden;D;95410;;
13409;Timmerlieden;timmerlieden;D;95410;;
13660;Timmerlieden;timmerlieden;;95410;;
13674;Timmerlieden;timmerlieden;;95410;;
13712;Timmerlieden;timmerlieden;;95410;;
11084;Fabr. van briquetten;fabr van briquetten;C;94990;;
11085;Fabr. van briquetten;fabr van briquetten;D;94990;;
11093;Verveners;verveners;B;62970;;
11094;Verveners;verveners;C;62970;;
11124;Fabr. van capsulen;fabr van capsulen;D;06810;;
11126;Blikslagers;blikslagers;B;87340;;
11133;Instrumentmakers;instrumentmakers;D;84230;;
3471;Scheepmakers;scheepmakers;A;95440;;
3472;Scheepmakers;scheepmakers;C;95440;;
3473;Scheepmakers;scheepmakers;D;95440;;
4446;Scheepmakers;scheepmakers;A;95440;;
4447;Scheepmakers;scheepmakers;B;95440;;
4448;Scheepmakers;scheepmakers;C;95440;;
4449;Scheepmakers;scheepmakers;D;95440;;
11166;Metaalgieters;metaalgieters;A;72420;;
4459;Blok- en mastenmakers;blok en mastenmakers;D;95440;;
5188;Scheepmakers;scheepmakers;A;95440;;
5189;Scheepmakers;scheepmakers;D;95440;;
5190;Blok- en mastenmakers;blok en mastenmakers;A;95440;;
5191;Blok- en mastenmakers;blok en mastenmakers;D;95440;;
11480;Scheepmakers;scheepmakers;A;95440;;
11481;Scheepmakers;scheepmakers;B;95440;;
11482;Scheepmakers;scheepmakers;C;95440;;
11483;Scheepmakers;scheepmakers;D;95440;;
11489;Blok- en mastenmakers;blok en mastenmakers;A;95440;;
11490;Blok- en mastenmakers;blok en mastenmakers;C;95440;;
11491;Blok- en mastenmakers;blok en mastenmakers;D;95440;;
11167;Metaalgieters;metaalgieters;C;72420;;
13158;Scheepstimmerlieden;scheepstimmerlieden;D;95455;33;
11168;Metaalgieters;metaalgieters;D;72420;;
11180;Fabr. van naalden;fabr van naalden;A;21110;;
11181;Fabr. van naalden;fabr van naalden;D;83990;;
11213;Metaalgieters [w.o. kopergieters];metaalgieters w o kopergieters;A;72420;;
11214;Metaalgieters [w.o. kopergieters];metaalgieters w o kopergieters;C;72420;;
11232;Fabr. van vischtuig;fabr van vischtuig;A;21110;;
3066;Pleisteraars;pleisteraars;A;95510;;
3067;Pleisteraars;pleisteraars;D;95510;;
4299;Pleisteraars;pleisteraars;A;95510;;
4300;Pleisteraars;pleisteraars;D;95510;;
4951;Pleisteraars;pleisteraars;A;95510;;
4952;Pleisteraars;pleisteraars;D;95510;;
10297;Pleisteraars;pleisteraars;A;95510;;
10298;Pleisteraars;pleisteraars;B;95510;;
10299;Pleisteraars;pleisteraars;C;95510;;
10300;Pleisteraars;pleisteraars;D;95510;;
11340;Stucadoors;stucadoors;D;95510;;
13007;Pers. in werkpl., stucadoors;pers in werkpl stucadoors;D;95510;;
11277;Figuurzagers;figuurzagers;D;81225;;
13543;Glazenmakers;glazenmakers;D;95720;;
11298;Techn. personeel;techn personeel;D;84100;;
11302;Reparateurs;reparateurs;C;84990;;
3056;Molenmakers;molenmakers;A;95910;;
3057;Molenmakers;molenmakers;D;95910;;
4945;Molenmakers;molenmakers;A;95910;;
4946;Molenmakers;molenmakers;D;95910;;
10277;Molenmakers;molenmakers;A;95910;;
10278;Molenmakers;molenmakers;D;95910;;
11310;Ijzerboorders;ijzerboorders;D;83450;;
11341;Telegraaf- en telephoonaanleggers;telegraaf en telephoonaanleggers;A;85600;;
11357;Monteurs;monteurs;A;84100;;
11486;Scheepsbeschieters;scheepsbeschieters;A;95990;;
1233;Behangers;behangers;D;95925;;
2351;Behangers;behangers;D;95925;;
3072;Behangers;behangers;A;95925;;
3073;Behangers;behangers;C;95925;;
3074;Behangers;behangers;D;95925;;
4303;Behangers;behangers;A;95925;;
4304;Behangers;behangers;D;95925;;
4956;Behangers;behangers;A;95925;;
4957;Behangers;behangers;D;95925;;
10306;Behangers;behangers;A;95925;;
10307;Behangers;behangers;B;95925;;
10308;Behangers;behangers;C;95925;;
10309;Behangers;behangers;D;95925;;
11517;Behangers;behangers;D;95925;;
13073;Behangers;behangers;D;95925;;
13238;Behangers;behangers;D;95925;;
11567;Rijtuigbekleeders;rijtuigbekleeders;C;79630;;
11588;Fabr. van wielen;fabr van wielen;D;81925;;
11619;Fabr. van karton;fabr van karton;D;73490;;
11620;Fabr. van enveloppen en zakken;fabr van enveloppen en zakken;A;21110;;
11627;Boekbinders;boekbinders;B;92625;;
12624;Scheepssloopers;scheepssloopers;A;95945;;
12625;Scheepssloopers;scheepssloopers;C;95945;;
12626;Scheepssloopers;scheepssloopers;D;95945;;
12627;Sloopers van gebouwen;sloopers van gebouwen;A;95945;;
11665;Hekelaars;hekelaars;D;75145;;
12629;Sloopers van gebouwen;sloopers van gebouwen;D;95945;;
11666;Fabr. van hennep;fabr van hennep;A;21110;;
11667;Fabr. van hennep;fabr van hennep;D;75000;;
11668;Hennepkloppers;hennepkloppers;D;75190;;
4481;Scheepsbeschieters;scheepsbeschieters;D;95990;;
11785;Machinesmeerders;machinesmeerders;D;84980;;
11487;Scheepsbeschieters;scheepsbeschieters;C;95990;;
11488;Scheepsbeschieters;scheepsbeschieters;D;95990;;
11803;Gasstokers;gasstokers;C;96925;;
11977;Kalkbranders;kalkbranders;D;71290;;
11984;Scheepsmeters;scheepsmeters;D;39150;;
7389;Fabricage van electriciteit;fabricage van electriciteit;C;96100;;
7616;Fabricage van electriciteit;fabricage van electriciteit;C;96100;;
9755;Fabricage van electriciteit;fabricage van electriciteit;C;96100;;
9756;Fabricage van electriciteit;fabricage van electriciteit;D;96100;;
12037;Plakkers;plakkers;D;91075;;
12909;Pers. in werkpl., mach.-drijvers;pers in werkpl mach drijvers;D;96910;;
12063;Kistenmakers;kistenmakers;C;81990;;
3577;Gasstokers;gasstokers;D;96925;;
4522;Gasstokers;gasstokers;D;96925;;
5231;Gasstokers;gasstokers;D;96925;;
12080;Photografen;photografen;D;16310;;
11804;Gasstokers;gasstokers;D;96925;;
12086;Steenscherpers;steenscherpers;D;83530;;
123;Stokers;stokers;D;96930;;
150;Stokers;stokers;D;96930;;
225;Stokers;stokers;D;96930;;
273;Stokers;stokers;D;96930;;
312;Stokers;stokers;D;96930;;
356;Stokers;stokers;D;96930;;
389;Stokers;stokers;D;96930;;
413;Stokers;stokers;D;96930;;
427;Stokers;stokers;D;96930;;
504;Stokers;stokers;D;96930;;
549;Stokers;stokers;D;96930;;
566;Stokers;stokers;D;96930;;
689;Stokers;stokers;D;96930;;
704;Stokers;stokers;D;96930;;
708;Stokers;stokers;D;96930;;
722;Stokers;stokers;D;96930;;
744;Stokers;stokers;D;96930;;
873;Stokers;stokers;D;96930;;
930;Stokers;stokers;D;96930;;
954;Stokers;stokers;D;96930;;
977;Stokers;stokers;D;96930;;
990;Stokers;stokers;D;96930;;
1054;Stokers;stokers;D;96930;;
1091;Stokers;stokers;D;96930;;
1116;Stokers;stokers;D;96930;;
1183;Stokers;stokers;D;96930;;
1245;Stokers;stokers;D;96930;;
1266;Stokers;stokers;D;96930;;
1419;Stokers;stokers;D;96930;;
1441;Stokers;stokers;D;96930;;
1461;Stokers;stokers;D;96930;;
1473;Stokers;stokers;D;96930;;
1482;Stokers;stokers;D;96930;;
1506;Stokers;stokers;D;96930;;
1573;Stokers;stokers;D;96930;;
1596;Stokers;stokers;D;96930;;
1617;Stokers;stokers;D;96930;;
1631;Stokers;stokers;D;96930;;
1646;Stokers;stokers;D;96930;;
1673;Stokers;stokers;D;96930;;
1730;Stokers;stokers;D;96930;;
1807;Stokers;stokers;D;96930;;
1842;Stokers;stokers;D;96930;;
1945;Stokers;stokers;D;96930;;
1999;Stokers;stokers;D;96930;;
2077;Stokers;stokers;D;96930;;
2223;Stokers;stokers;D;96930;;
2256;Stokers;stokers;D;96930;;
2338;Stokers;stokers;D;96930;;
2402;Stokers;stokers;D;96930;;
2439;Stokers;stokers;D;96930;;
2500;Stokers;stokers;D;96930;;
2621;Stokers;stokers;D;96930;;
2661;Stokers;stokers;D;96930;;
12090;Typografen;typografen;D;92110;;
2918;Stokers;stokers;;96930;;
2994;Stokers;stokers;D;96930;;
3015;Stokers;stokers;D;96930;;
3203;Stokers;stokers;D;96930;;
3267;Stokers;stokers;D;96930;;
3370;Stokers;stokers;D;96930;;
3413;Stokers;stokers;D;96930;;
3484;Stokers;stokers;D;96930;;
3539;Stokers;stokers;D;96930;;
3554;Stokers;stokers;D;96930;;
3645;Stokers;stokers;D;96930;;
3739;Stokers;stokers;D;96930;;
3922;Stokers;stokers;D;96930;;
4001;Stokers;stokers;D;96930;;
4020;Stokers;stokers;D;96930;;
4271;Stokers;stokers;D;96930;;
4486;Stokers;stokers;D;96930;;
4494;Stokers;stokers;D;96930;;
4537;Stokers;stokers;D;96930;;
4707;Stokers;stokers;D;96930;;
4714;Stokers;stokers;D;96930;;
4729;Stokers;stokers;D;96930;;
4748;Stokers;stokers;D;96930;;
5001;Stokers;stokers;D;96930;;
5030;Stokers;stokers;D;96930;;
5120;Stokers;stokers;D;96930;;
5152;Stokers;stokers;D;96930;;
5210;Stokers;stokers;D;96930;;
5247;Stokers;stokers;D;96930;;
5283;Stokers;stokers;D;96930;;
5383;Stokers;stokers;D;96930;;
5502;Stokers;stokers;D;96930;;
5518;Stokers;stokers;D;96930;;
5656;Stokers;stokers;;96930;;
10132;Stokers;stokers;D;96930;;
10172;Stokers;stokers;D;96930;;
10202;Stokers;stokers;D;96930;;
10262;Stokers;stokers;D;96930;;
10284;Stokers;stokers;D;96930;;
10348;Stokers;stokers;D;96930;;
10393;Stokers;stokers;D;96930;;
10438;Stokers;stokers;D;96930;;
10472;Stokers;stokers;D;96930;;
10496;Stokers;stokers;D;96930;;
10512;Stokers;stokers;D;96930;;
10527;Stokers;stokers;D;96930;;
10558;Stokers;stokers;D;96930;;
10641;Stokers;stokers;D;96930;;
10657;Stokers;stokers;D;96930;;
10681;Stokers;stokers;D;96930;;
10697;Stokers;stokers;D;96930;;
10718;Stokers;stokers;D;96930;;
10853;Stokers;stokers;D;96930;;
10867;Stokers;stokers;D;96930;;
10871;Stokers;stokers;D;96930;;
10885;Stokers;stokers;D;96930;;
10899;Stokers;stokers;D;96930;;
10909;Stokers;stokers;D;96930;;
11013;Stokers;stokers;D;96930;;
11053;Stokers;stokers;D;96930;;
11097;Stokers;stokers;D;96930;;
11138;Stokers;stokers;D;96930;;
11177;Stokers;stokers;D;96930;;
11194;Stokers;stokers;D;96930;;
11210;Stokers;stokers;D;96930;;
11283;Stokers;stokers;D;96930;;
11316;Stokers;stokers;D;96930;;
11337;Stokers;stokers;D;96930;;
11364;Stokers;stokers;D;96930;;
11440;Stokers;stokers;D;96930;;
11446;Stokers;stokers;D;96930;;
11525;Stokers;stokers;D;96930;;
11542;Stokers;stokers;D;96930;;
11578;Stokers;stokers;D;96930;;
11608;Stokers;stokers;D;96930;;
11650;Stokers;stokers;D;96930;;
11680;Stokers;stokers;D;96930;;
11699;Stokers;stokers;D;96930;;
11716;Stokers;stokers;D;96930;;
11744;Stokers;stokers;D;96930;;
11822;Stokers;stokers;D;96930;;
11848;Stokers;stokers;D;96930;;
11870;Stokers;stokers;D;96930;;
11885;Stokers;stokers;D;96930;;
11896;Stokers;stokers;D;96930;;
11908;Stokers;stokers;D;96930;;
11926;Stokers;stokers;D;96930;;
11979;Stokers;stokers;D;96930;;
12004;Stokers;stokers;D;96930;;
12027;Stokers;stokers;D;96930;;
12036;Stokers;stokers;D;96930;;
12071;Stokers;stokers;D;96930;;
12107;Stokers;stokers;D;96930;;
12134;Stokers;stokers;D;96930;;
12162;Stokers;stokers;D;96930;;
12225;Stokers;stokers;D;96930;;
12241;Stokers;stokers;D;96930;;
12262;Stokers;stokers;D;96930;;
12285;Stokers;stokers;D;96930;;
12348;Stokers;stokers;D;96930;;
12372;Stokers;stokers;D;96930;;
12392;Stokers;stokers;D;96930;;
12436;Stokers;stokers;D;96930;;
12553;Stokers;stokers;D;96930;;
12607;Stokers;stokers;D;96930;;
12665;Stokers;stokers;D;96930;;
12750;Stokers;stokers;D;96930;;
12889;Stokers;stokers;D;96930;;
12955;Stokers;stokers;D;96930;;
13059;Stokers;stokers;D;96930;;
13126;Stokers;stokers;D;96930;;
13179;Stokers;stokers;D;96930;;
13247;Stokers;stokers;D;96930;;
13384;Stokers;stokers;D;96930;;
13424;Stokers;stokers;D;96930;;
13652;Stokers;stokers;;96930;;
13710;Stokers;stokers;;96930;;
12093;Zakkenmakers;zakkenmakers;D;91075;;
12181;Fabr. van vleeschwaren;fabr van vleeschwaren;A;21110;;
2618;Bootwerkers;bootwerkers;D;97120;32;
2637;Bootwerkers;bootwerkers;D;97120;32;
5505;Bootwerkers;bootwerkers;D;97120;32;
5534;Bootwerkers;bootwerkers;D;97120;32;
12182;Fabr. van vleeschwaren;fabr van vleeschwaren;D;77330;;
12207;Vischrookers;vischrookers;B;77460;;
12226;Soldeerders;soldeerders;D;87260;;
13093;Bootwerkers;bootwerkers;C;97120;32;
13094;Bootwerkers;bootwerkers;D;97120;32;
13381;Bootwerkers;bootwerkers;D;97120;32;
13401;Bootwerkers;bootwerkers;D;97120;32;
12229;Fabr. van kaas;fabr van kaas;B;21110;;
12230;Fabr. van kaas;fabr van kaas;C;77540;;
12246;Fabr. v. hulpmidd. v.d. zuivelbereiding;fabr v hulpmidd v d zuivelbereiding;A;21110;;
12247;Fabr. v. hulpmidd. v.d. zuivelbereiding;fabr v hulpmidd v d zuivelbereiding;C;94990;;
12257;Blikwerkers;blikwerkers;C;87340;32;
12258;Blikwerkers;blikwerkers;D;87340;32;
12308;Fabr. van alcohol;fabr van alcohol;A;21110;;
12309;Fabr. van alcohol;fabr van alcohol;C;77810;;
4028;Personeel voor laden en lossen;personeel voor laden en lossen;D;97125;;
4738;Personeel voor lading en lossing;personeel voor lading en lossing;A;97125;;
4739;Personeel voor lading en lossing;personeel voor lading en lossing;B;97125;;
4740;Personeel voor lading en lossing;personeel voor lading en lossing;D;97125;;
4772;Sjouwerlieden;sjouwerlieden;D;97125;;
5506;Personeel voor lading en lossing;personeel voor lading en lossing;A;97125;;
5507;Personeel voor lading en lossing;personeel voor lading en lossing;D;97125;;
5535;Personeel voor laden en lossen;personeel voor laden en lossen;D;97125;;
12317;Fabr. van elixer;fabr van elixer;A;21110;;
12393;Machinepoetsers;machinepoetsers;D;99910;;
12430;Zoutzieders;zoutzieders;B;74470;;
12460;Planters in Indie;planters in indie;A;61270;;
6172;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
6173;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;B;97125;;
6174;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
6477;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
6478;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
6479;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
6776;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
6777;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
7041;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
7042;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;B;97125;;
7043;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
7044;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
7268;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
7269;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
7454;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
7710;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
7711;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
7712;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
7952;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
7953;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
8176;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
8177;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
8374;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
8375;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
8616;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
8617;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
8857;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
8858;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
8859;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
9047;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
9048;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
9262;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
9263;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
9499;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
9500;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
9501;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
9915;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;A;97125;;
9916;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;C;97125;;
9917;Expeditie, bevrachters, bestellers, sjouwerlieden enz.;expeditie bevrachters bestellers sjouwerlieden enz;D;97125;;
11199;Sjouwerlieden;sjouwerlieden;D;97125;;
11317;Sjouwerlieden;sjouwerlieden;D;97125;;
11829;Sjouwerlieden;sjouwerlieden;D;97125;;
12267;Sjouwerlieden;sjouwerlieden;D;97125;;
12463;Mollenvangers;mollenvangers;A;64960;;
13095;Personeel voor lading en lossing;personeel voor lading en lossing;A;97125;;
