"year","gender","age","occupation","population"
"1859",1,6,24,2704
"1859",2,6,24,134
"1859",1,1,25,2
"1859",1,2,25,4
"1859",2,2,25,2
"1859",1,3,25,60
"1859",2,3,25,2
"1859",1,5,25,154
"1859",2,5,25,18
"1859",1,6,25,854
"1859",2,6,25,104
"1859",1,3,27,22
"1859",1,5,27,240
"1859",1,6,27,2075
"1859",2,6,27,76
"1859",1,3,336,6
"1859",1,5,336,10
"1859",1,6,336,237
"1859",1,6,337,2
"1859",1,5,338,8
"1859",1,6,338,42
"1859",1,2,31,8
"1859",1,3,31,81
"1859",2,3,31,12
"1859",1,5,31,371
"1859",2,5,31,135
"1859",1,6,31,2197
"1859",2,6,31,722
"1859",1,2,339,6
"1859",1,3,339,76
"1859",1,5,339,158
"1859",1,6,339,714
"1859",2,6,339,6
"1859",1,1,33,5
"1859",1,2,33,70
"1859",1,3,33,1007
"1859",2,3,33,18
"1859",1,5,33,3426
"1859",2,5,33,68
"1859",1,6,33,17774
"1859",2,6,33,924
"1859",1,5,340,1
"1859",1,6,340,66
"1859",1,2,341,64
"1859",1,3,341,736
"1859",1,5,341,1639
"1859",1,6,341,4686
"1859",2,6,341,66
"1859",1,1,35,4
"1859",1,2,35,68
"1859",1,3,35,630
"1859",1,5,35,990
"1859",1,6,35,1948
"1859",2,6,35,14
"1859",1,2,36,2
"1859",2,2,36,7
"1859",1,3,36,18
"1859",2,3,36,22
"1859",1,5,36,65
"1859",2,5,36,28
"1859",1,6,36,306
"1859",2,6,36,24
"1859",1,2,342,2
"1859",1,3,342,16
"1859",2,3,342,6
"1859",1,5,342,26
"1859",2,5,342,10
"1859",1,6,342,219
"1859",2,6,342,14
"1859",1,1,343,4
"1859",1,2,343,8
"1859",1,3,343,130
"1859",1,5,343,404
"1859",2,5,343,2
"1859",1,6,343,1357
"1859",2,6,343,38
"1859",1,3,41,8
"1859",1,5,41,86
"1859",1,6,41,391
"1859",1,3,344,68
"1859",1,5,344,364
"1859",1,6,344,3179
"1859",2,6,344,22
"1859",1,3,345,14
"1859",1,6,345,10
"1859",1,3,346,2
"1859",2,3,346,6
"1859",1,5,346,4
"1859",2,5,346,20
"1859",1,6,346,90
"1859",2,6,346,51
"1859",1,5,45,8
"1859",1,6,45,52
"1859",1,1,347,6
"1859",2,1,347,2
"1859",1,2,347,63
"1859",1,3,347,2171
"1859",2,3,347,6
"1859",1,5,347,7614
"1859",2,5,347,17
"1859",1,6,347,26777
"1859",2,6,347,784
"1859",1,3,348,6
"1859",1,5,348,40
"1859",1,6,348,130
"1859",2,6,348,6
"1859",1,1,349,2
"1859",1,2,349,2
"1859",2,2,349,2
"1859",1,3,349,10
"1859",1,5,349,32
"1859",1,6,349,162
"1859",2,6,349,10
"1859",1,3,350,2
"1859",1,5,350,12
"1859",1,6,350,64
"1859",1,3,351,14
"1859",1,5,351,30
"1859",2,5,351,4
"1859",1,6,351,150
"1859",2,6,351,32
"1859",1,3,49,2
"1859",1,5,49,1
"1859",1,6,49,163
"1859",1,5,50,6
"1859",1,6,50,420
"1859",2,6,50,16
"1859",1,2,352,4
"1859",1,3,352,116
"1859",1,5,352,460
"1859",1,6,352,3892
"1859",2,6,352,10
"1859",1,5,52,2
"1859",1,6,52,804
"1859",1,1,353,43
"1859",2,1,353,104
"1859",1,2,353,154
"1859",2,2,353,667
"1859",1,3,353,3938
"1859",2,3,353,17065
"1859",1,5,353,18156
"1859",2,5,353,105182
"1859",1,6,353,39252
"1859",2,6,353,144415
"1859",1,3,354,2
"1859",1,5,354,23
"1859",1,6,354,1670
"1859",2,6,354,4
"1859",1,5,355,2
"1859",1,6,355,28
"1859",1,6,356,5
"1859",1,6,357,2
"1859",1,6,358,2
"1859",1,3,359,6
"1859",1,5,359,12
"1859",1,6,359,16
"1859",1,2,360,2
"1859",2,2,360,22
"1859",1,3,360,23
"1859",2,3,360,38
"1859",1,5,360,57
"1859",2,5,360,120
"1859",1,6,360,879
"1859",2,6,360,134
"1859",1,3,57,2
"1859",1,5,57,4
"1859",1,6,57,42
"1859",1,3,58,14
"1859",1,5,58,82
"1859",1,6,58,593
"1859",2,6,58,72
"1859",1,3,361,12
"1859",2,3,361,4
"1859",1,5,361,67
"1859",2,5,361,5
"1859",1,6,361,514
"1859",2,6,361,91
"1859",1,3,60,2
"1859",1,5,60,8
"1859",2,5,60,32
"1859",1,6,60,371
"1859",2,6,60,353
"1859",1,3,362,2
"1859",1,5,362,2
"1859",1,6,362,6
"1859",2,6,362,4
"1859",1,3,363,2
"1859",1,5,363,59
"1859",1,6,363,412
"1859",1,3,364,4
"1859",1,5,364,4
"1859",1,6,364,75
"1859",1,3,365,2
"1859",1,5,365,109
"1859",2,5,365,10
"1859",1,6,365,5033
"1859",2,6,365,1302
"1859",1,5,64,15
"1859",1,6,64,11201
"1859",2,6,64,530
"1859",1,2,65,4
"1859",1,3,65,114
"1859",1,5,65,320
"1859",2,5,65,4
"1859",1,6,65,687
"1859",2,6,65,2
"1859",1,5,366,1
"1859",2,5,366,2
"1859",1,6,366,366
"1859",2,6,366,20
"1859",1,5,367,1
"1859",1,6,367,93
"1859",2,5,368,1
"1859",2,6,368,24
"1859",1,3,369,4
"1859",1,5,369,16
"1859",1,6,369,62
"1859",1,1,67,12
"1859",1,2,67,34
"1859",2,2,67,2
"1859",1,3,67,118
"1859",1,5,67,210
"1859",2,5,67,2
"1859",1,6,67,412
"1859",2,6,67,12
"1859",1,3,370,6
"1859",1,5,370,6
"1859",1,6,370,158
"1859",2,6,370,20
"1859",1,5,371,2
"1859",1,6,371,76
"1859",1,5,372,3
"1859",1,6,372,580
"1859",2,6,372,102
"1859",1,5,373,1
"1859",1,6,373,11
"1859",2,6,373,1
"1859",1,5,374,14
"1859",1,6,374,12
"1859",1,5,375,9
"1859",1,6,375,3587
"1859",1,5,376,10
"1859",1,6,376,645
"1859",2,6,376,122
"1859",2,3,377,2
"1859",2,5,377,183
"1859",2,6,377,1807
"1859",1,3,378,16
"1859",1,5,378,92
"1859",1,6,378,708
"1859",1,5,379,10
"1859",1,6,379,3380
"1859",2,1,380,12
"1859",1,2,380,12
"1859",2,2,380,14
"1859",1,3,380,86
"1859",2,3,380,104
"1859",1,5,380,182
"1859",2,5,380,266
"1859",1,6,380,577
"1859",2,6,380,538
"1859",1,3,381,4
"1859",1,5,381,47
"1859",1,6,381,625
"1859",2,6,381,8
"1859",1,3,382,28
"1859",1,5,382,129
"1859",1,6,382,478
"1859",1,5,78,1
"1859",1,6,78,5
"1859",1,3,383,36
"1859",2,3,383,6
"1859",1,5,383,128
"1859",2,5,383,59
"1859",1,6,383,1056
"1859",2,6,383,1564
"1859",1,5,384,6
"1859",2,5,384,2
"1859",1,6,384,359
"1859",2,6,384,32
"1859",1,5,385,17
"1859",2,5,385,2
"1859",1,6,385,1036
"1859",2,6,385,155
"1859",1,2,386,4
"1859",1,3,386,122
"1859",1,5,386,587
"1859",2,5,386,6
"1859",1,6,386,4967
"1859",2,6,386,716
"1859",1,5,387,6
"1859",1,6,387,12
"1859",1,3,83,1
"1859",1,5,83,12
"1859",1,6,83,108
"1859",2,6,83,4
"1859",1,3,84,28
"1859",1,5,84,104
"1859",1,6,84,41
"1859",1,3,85,4
"1859",1,5,85,163
"1859",1,6,85,1101
"1859",2,6,85,16
"1859",1,3,388,8
"1859",1,5,388,22
"1859",2,5,388,4
"1859",1,6,388,63
"1859",2,6,388,22
"1859",1,6,87,153
"1859",1,6,389,266
"1859",1,5,89,1
"1859",1,5,390,1
"1859",1,6,390,20
"1859",2,6,390,2
"1859",1,2,391,6
"1859",1,3,391,184
"1859",2,3,391,104
"1859",1,5,391,577
"1859",2,5,391,350
"1859",1,6,391,2071
"1859",2,6,391,1160
"1859",1,3,392,6
"1859",1,5,392,104
"1859",2,5,392,16
"1859",1,6,392,7379
"1859",2,6,392,2052
"1859",1,1,393,22
"1859",1,2,393,53
"1859",2,2,393,4
"1859",1,3,393,1020
"1859",2,3,393,25
"1859",1,5,393,1137
"1859",2,5,393,36
"1859",1,6,393,2526
"1859",2,6,393,76
"1859",1,1,94,2
"1859",1,2,94,6
"1859",2,2,94,1
"1859",1,3,94,194
"1859",2,3,94,88
"1859",1,5,94,515
"1859",2,5,94,332
"1859",1,6,94,2269
"1859",2,6,94,684
"1859",1,5,394,9
"1859",1,6,394,415
"1859",1,3,395,2
"1859",1,5,395,2
"1859",1,6,395,2
"1859",1,5,96,28
"1859",1,6,96,107
"1859",1,5,396,10
"1859",1,6,396,128
"1859",1,2,397,4
"1859",1,3,397,214
"1859",1,5,397,1069
"1859",1,6,397,4831
"1859",2,6,397,24
"1859",1,6,398,3
"1859",2,6,398,4
"1859",2,5,399,10
"1859",2,6,399,61
"1859",1,1,98,1572
"1859",2,1,98,1896
"1859",1,2,98,432
"1859",2,2,98,720
"1859",1,3,98,945
"1859",2,3,98,1223
"1859",1,5,98,605
"1859",2,5,98,605
"1859",1,6,98,36
"1859",2,6,98,34
"1859",2,3,400,1
"1859",1,5,400,7
"1859",2,5,400,15
"1859",1,6,400,4
"1859",2,6,400,48
"1859",1,5,99,2
"1859",1,6,99,54
"1859",1,2,401,2
"1859",1,3,401,42
"1859",1,5,401,102
"1859",1,6,401,497
"1859",2,6,401,10
"1859",1,3,100,10
"1859",1,5,100,58
"1859",1,6,100,164
"1859",1,2,101,4
"1859",1,3,101,70
"1859",1,5,101,375
"1859",1,6,101,1005
"1859",2,6,101,4
"1859",1,3,102,2
"1859",1,5,102,34
"1859",1,6,102,609
"1859",1,6,402,4
"1859",1,6,103,10
"1859",1,3,104,2
"1859",1,5,104,16
"1859",1,6,104,305
"1859",1,6,403,8
"1859",1,1,106,8
"1859",1,2,106,60
"1859",1,3,106,712
"1859",2,3,106,12
"1859",1,5,106,1469
"1859",2,5,106,4
"1859",1,6,106,3957
"1859",2,6,106,56
"1859",2,2,404,6
"1859",1,3,404,6
"1859",2,3,404,2
"1859",1,5,404,98
"1859",2,5,404,10
"1859",1,6,404,960
"1859",2,6,404,76
"1859",1,2,405,2
"1859",1,3,405,26
"1859",1,5,405,84
"1859",1,6,405,465
"1859",2,6,405,12
"1859",1,1,109,4
"1859",1,2,109,58
"1859",1,3,109,1287
"1859",1,5,109,2735
"1859",1,6,109,7515
"1859",2,6,109,12
"1859",1,3,406,145
"1859",1,5,406,783
"1859",1,6,406,8
"1859",1,2,112,12
"1859",1,3,112,18
"1859",1,5,112,52
"1859",1,6,112,359
"1859",2,6,112,16
"1859",1,2,407,28
"1859",2,2,407,2
"1859",1,3,407,1766
"1859",2,3,407,158
"1859",1,5,407,6896
"1859",2,5,407,991
"1859",1,6,407,11468
"1859",2,6,407,1898
"1859",1,3,408,10
"1859",1,5,408,39
"1859",1,6,408,120
"1859",1,3,114,6
"1859",1,5,114,32
"1859",2,5,114,10
"1859",1,6,114,564
"1859",2,6,114,94
"1859",1,1,115,16
"1859",1,2,115,188
"1859",1,3,115,3180
"1859",2,3,115,2
"1859",1,5,115,7201
"1859",2,5,115,19
"1859",1,6,115,32166
"1859",2,6,115,80
"1859",1,3,409,125
"1859",2,3,409,26
"1859",1,5,409,741
"1859",2,5,409,353
"1859",1,6,409,25712
"1859",2,6,409,19314
"1859",1,2,410,4
"1859",1,3,410,336
"1859",1,5,410,1432
"1859",1,6,410,2876
"1859",1,6,411,2
"1859",2,6,411,2
"1859",1,1,118,2
"1859",2,1,118,6
"1859",1,2,118,8
"1859",1,3,118,238
"1859",2,3,118,2
"1859",1,5,118,1296
"1859",2,5,118,2
"1859",1,6,118,8997
"1859",2,6,118,22
"1859",1,3,119,14
"1859",1,5,119,44
"1859",1,6,119,372
"1859",2,6,119,28
"1859",1,5,120,4
"1859",1,6,120,29
"1859",1,5,412,8
"1859",2,5,412,2
"1859",1,6,412,234
"1859",2,6,412,60
"1859",1,2,413,1
"1859",1,3,413,2
"1859",2,3,413,2
"1859",1,5,413,98
"1859",2,5,413,38
"1859",1,6,413,1201
"1859",2,6,413,235
"1859",1,2,126,8
"1859",2,2,126,3
"1859",1,3,126,215
"1859",2,3,126,44
"1859",1,5,126,2198
"1859",2,5,126,379
"1859",1,6,126,26738
"1859",2,6,126,4558
"1859",1,3,414,14
"1859",2,3,414,2
"1859",1,5,414,6
"1859",2,5,414,8
"1859",1,6,414,4
"1859",2,6,414,6
"1859",1,6,415,2
"1859",1,2,416,6
"1859",1,3,416,356
"1859",1,5,416,1812
"1859",2,5,416,4
"1859",1,6,416,8513
"1859",2,6,416,132
"1859",1,5,128,11
"1859",2,5,128,2
"1859",1,6,128,98
"1859",2,6,128,6
"1859",1,1,417,4
"1859",1,2,417,74
"1859",1,3,417,831
"1859",1,5,417,1540
"1859",1,6,417,4980
"1859",2,6,417,28
"1859",1,2,418,4
"1859",1,3,418,86
"1859",1,5,418,179
"1859",1,6,418,512
"1859",2,6,418,6
"1859",1,5,419,16
"1859",2,5,419,37
"1859",1,6,419,379
"1859",2,6,419,218
"1859",1,6,420,14
"1859",2,6,420,2
"1859",1,2,134,2
"1859",1,3,134,129
"1859",2,3,134,46
"1859",1,5,134,500
"1859",2,5,134,197
"1859",1,6,134,2325
"1859",2,6,134,1957
"1859",1,3,135,2
"1859",1,5,135,3
"1859",1,6,135,18
"1859",2,6,135,7
"1859",1,2,136,2
"1859",1,3,136,66
"1859",1,5,136,236
"1859",2,5,136,2
"1859",1,6,136,1084
"1859",1,3,421,160
"1859",1,5,421,17470
"1859",1,6,421,20878
"1859",1,5,422,195
"1859",1,6,422,3106
"1859",1,3,423,12
"1859",2,3,423,6
"1859",1,5,423,278
"1859",2,5,423,38
"1859",1,6,423,6913
"1859",2,6,423,3881
"1859",1,6,424,6
"1859",1,3,425,2
"1859",1,5,425,20
"1859",1,6,425,53
"1859",1,2,426,16
"1859",1,3,426,453
"1859",1,5,426,2382
"1859",2,5,426,4
"1859",1,6,426,21037
"1859",2,6,426,78
"1859",1,1,427,2
"1859",1,2,427,48
"1859",1,3,427,1072
"1859",1,5,427,2458
"1859",1,6,427,8590
"1859",2,6,427,108
"1859",1,2,428,2
"1859",1,3,428,19
"1859",2,3,428,2
"1859",1,5,428,32
"1859",1,6,428,77
"1859",2,6,428,9
"1859",1,5,429,4
"1859",1,6,429,43
"1859",1,2,145,6
"1859",1,3,145,42
"1859",1,5,145,77
"1859",1,6,145,206
"1859",1,1,430,1
"1859",1,2,430,2
"1859",2,2,430,1
"1859",1,3,430,45
"1859",1,5,430,260
"1859",2,5,430,10
"1859",1,6,430,2019
"1859",2,6,430,47
"1859",1,3,147,28
"1859",1,5,147,101
"1859",1,6,147,749
"1859",2,6,147,10
"1859",1,2,431,4
"1859",1,3,431,6
"1859",1,5,431,71
"1859",1,6,431,549
"1859",2,6,431,2
"1859",1,1,432,1
"1859",2,1,432,3
"1859",1,2,432,4
"1859",1,3,432,9
"1859",2,3,432,2
"1859",1,5,432,39
"1859",2,5,432,37
"1859",1,6,432,426
"1859",2,6,432,146
"1859",1,3,151,14
"1859",1,5,151,16
"1859",1,6,151,110
"1859",2,6,151,10
"1859",1,3,152,44
"1859",1,5,152,88
"1859",1,6,152,160
"1859",2,6,152,2
"1859",1,6,433,9
"1859",1,5,434,146
"1859",1,6,434,6
"1859",1,5,154,42
"1859",1,1,435,2
"1859",1,2,435,22
"1859",2,2,435,2
"1859",1,3,435,808
"1859",2,3,435,57
"1859",1,5,435,208
"1859",2,5,435,26
"1859",1,6,435,4
"1859",1,3,436,1
"1859",1,5,436,25
"1859",1,6,436,10
"1859",1,1,155,196
"1859",2,1,155,150
"1859",1,2,155,704
"1859",2,2,155,354
"1859",1,3,155,14394
"1859",2,3,155,3457
"1859",1,5,155,56195
"1859",2,5,155,11225
"1859",1,6,155,271868
"1859",2,6,155,50810
"1859",1,6,437,2
"1859",1,3,438,10
"1859",1,5,438,47
"1859",1,6,438,216
"1859",1,5,159,2
"1859",1,6,159,72
"1859",2,6,159,4
"1859",1,6,439,4
"1859",2,6,439,8
"1859",1,2,440,6
"1859",1,3,440,124
"1859",1,5,440,703
"1859",2,5,440,10
"1859",1,6,440,3603
"1859",2,6,440,70
"1859",1,3,441,6
"1859",1,5,441,16
"1859",1,6,441,20
"1859",1,3,163,36
"1859",1,5,163,104
"1859",1,6,163,275
"1859",1,3,442,4
"1859",2,3,442,4
"1859",1,5,442,36
"1859",2,5,442,113
"1859",1,6,442,903
"1859",2,6,442,908
"1859",1,5,443,1
"1859",2,5,443,2
"1859",1,6,443,413
"1859",2,6,443,370
"1859",1,5,166,6
"1859",1,6,166,32
"1859",1,6,444,4
"1859",1,3,445,2
"1859",1,6,445,2
"1859",1,3,167,2
"1859",1,5,167,2
"1859",1,6,167,32
"1859",1,3,446,30
"1859",1,5,446,18
"1859",1,6,446,50
"1859",1,2,168,4
"1859",1,3,168,145
"1859",1,5,168,448
"1859",1,6,168,1646
"1859",2,6,168,8
"1859",1,3,447,8
"1859",1,5,447,18
"1859",1,6,447,270
"1859",1,6,170,70
"1859",1,6,448,7
"1859",1,6,449,86
"1859",1,5,172,37
"1859",1,6,172,1584
"1859",1,2,173,22
"1859",1,3,173,304
"1859",2,3,173,10
"1859",1,5,173,562
"1859",2,5,173,8
"1859",1,6,173,2740
"1859",2,6,173,36
"1859",2,6,450,8
"1859",1,5,451,80
"1859",2,5,451,6
"1859",1,6,451,1284
"1859",2,6,451,82
"1859",1,1,452,46
"1859",2,1,452,4
"1859",1,2,452,128
"1859",2,2,452,22
"1859",1,3,452,674
"1859",2,3,452,130
"1859",1,5,452,1095
"1859",2,5,452,218
"1859",1,6,452,3042
"1859",2,6,452,226
"1859",1,6,453,2
"1859",1,6,454,2
"1859",1,1,179,10
"1859",2,1,179,8
"1859",1,2,179,24
"1859",2,2,179,8
"1859",1,3,179,140
"1859",2,3,179,146
"1859",1,5,179,165
"1859",2,5,179,186
"1859",1,6,179,681
"1859",2,6,179,586
"1859",1,5,455,50
"1859",2,5,455,1
"1859",1,6,455,305
"1859",1,5,181,8
"1859",1,6,181,370
"1859",2,6,181,14
"1859",1,5,456,10
"1859",1,6,456,774
"1859",2,6,456,216
"1859",1,3,457,18
"1859",1,5,457,133
"1859",2,5,457,14
"1859",1,6,457,2302
"1859",2,6,457,439
"1859",1,3,184,6
"1859",1,5,184,18
"1859",1,6,184,207
"1859",1,2,186,26
"1859",1,3,186,860
"1859",1,5,186,3541
"1859",1,6,186,21166
"1859",2,6,186,30
"1859",1,3,187,22
"1859",1,5,187,224
"1859",1,6,187,662
"1859",2,5,458,4
"1859",2,6,458,14
"1859",1,5,459,1
"1859",1,6,459,21
"1859",2,2,460,20
"1859",2,3,460,388
"1859",1,5,460,4
"1859",2,5,460,1472
"1859",1,6,460,21
"1859",2,6,460,3174
"1859",1,2,189,2
"1859",1,3,189,28
"1859",1,5,189,117
"1859",1,6,189,583
"1859",2,6,189,4
"1859",1,6,461,7
"1859",1,5,190,2
"1859",1,6,190,16
"1859",2,6,190,2
"1859",1,2,462,2
"1859",1,3,462,50
"1859",1,5,462,130
"1859",1,6,462,660
"1859",2,6,462,2
"1859",2,1,463,104
"1859",2,2,463,670
"1859",2,3,463,6105
"1859",2,5,463,15709
"1859",1,6,463,1
"1859",2,6,463,66830
"1859",1,5,193,8
"1859",1,6,193,256
"1859",1,3,464,6
"1859",2,3,464,1
"1859",1,5,464,6
"1859",1,6,464,156
"1859",1,5,194,6
"1859",1,6,194,1413
"1859",1,5,195,14
"1859",1,6,195,235
"1859",1,2,465,12
"1859",1,3,465,140
"1859",1,5,465,592
"1859",2,5,465,1
"1859",1,6,465,2688
"1859",2,6,465,16
"1859",1,5,197,4
"1859",1,6,197,224
"1859",2,6,197,8
"1859",1,5,466,4
"1859",1,6,466,60
"1859",1,5,467,4
"1859",1,6,467,226
"1859",2,6,467,2
"1859",1,6,468,8
"1859",1,5,469,6
"1859",1,6,469,85
"1859",2,6,469,12
"1859",1,5,470,10
"1859",1,6,470,425
"1859",1,5,471,2114
"1859",2,5,471,557
"1859",1,6,471,8868
"1859",2,6,471,2649
"1859",1,6,472,9
"1859",1,5,473,4
"1859",1,6,473,185
"1859",1,5,474,2
"1859",1,6,474,10
"1859",1,5,475,272
"1859",2,5,475,24
"1859",1,6,475,183
"1859",2,6,475,41
"1859",1,5,476,1
"1859",1,6,476,85
"1859",1,5,477,5
"1859",1,6,477,70
"1859",1,6,478,11
"1859",1,3,479,6
"1859",1,5,479,51
"1859",2,5,479,2
"1859",1,6,479,1409
"1859",2,6,479,74
"1859",1,2,480,2
"1859",1,3,480,22
"1859",1,5,480,238
"1859",1,6,480,1456
"1859",2,1,481,2
"1859",1,3,481,6
"1859",2,3,481,4
"1859",1,5,481,30
"1859",2,5,481,9
"1859",1,6,481,201
"1859",2,6,481,46
"1859",1,3,482,34
"1859",1,5,482,124
"1859",2,5,482,2
"1859",1,6,482,614
"1859",2,6,482,32
"1859",1,2,483,8
"1859",1,3,483,64
"1859",1,5,483,482
"1859",1,6,483,3500
"1859",1,1,484,2
"1859",2,1,484,6
"1859",1,2,484,22
"1859",2,2,484,28
"1859",1,3,484,236
"1859",2,3,484,136
"1859",1,5,484,322
"1859",2,5,484,252
"1859",1,6,484,1477
"1859",2,6,484,167
"1859",1,5,485,10
"1859",1,6,485,85
"1859",2,6,485,2
"1859",1,6,486,2
"1859",1,5,214,2
"1859",1,6,214,5
"1859",1,3,487,1
"1859",2,3,487,2
"1859",1,5,487,10
"1859",1,6,487,168
"1859",1,6,488,4
"1859",1,1,489,2
"1859",1,2,489,12
"1859",1,3,489,66
"1859",2,3,489,42
"1859",1,5,489,152
"1859",2,5,489,106
"1859",1,6,489,758
"1859",2,6,489,464
"1859",2,3,490,2
"1859",1,5,490,12
"1859",1,6,490,51
"1859",2,6,490,2
"1859",1,5,219,6
"1859",1,6,219,18
"1859",1,5,491,5
"1859",1,6,491,82
"1859",1,5,492,28
"1859",1,6,492,6257
"1859",2,6,492,4
"1859",1,5,493,4
"1859",1,6,493,687
"1859",1,1,494,16
"1859",2,1,494,2
"1859",1,2,494,86
"1859",2,2,494,6
"1859",1,3,494,534
"1859",2,3,494,32
"1859",1,5,494,1330
"1859",2,5,494,72
"1859",1,6,494,5132
"1859",2,6,494,320
"1859",1,5,222,2
"1859",1,6,222,291
"1859",2,5,495,82
"1859",2,6,495,796
"1859",1,5,496,1
"1859",1,6,496,23
"1859",1,5,225,1
"1859",1,6,225,319
"1859",2,6,225,18
"1859",2,2,497,2
"1859",1,3,497,15
"1859",2,3,497,2
"1859",1,5,497,74
"1859",1,6,497,375
"1859",2,6,497,16
"1859",1,5,498,6
"1859",1,6,498,1220
"1859",1,3,499,2
"1859",2,3,499,4
"1859",1,5,499,21
"1859",2,5,499,29
"1859",1,6,499,2522
"1859",2,6,499,1598
"1859",1,5,228,3
"1859",2,5,228,2
"1859",1,6,228,259
"1859",2,6,228,2
"1859",1,1,500,2
"1859",1,2,500,36
"1859",1,3,500,1042
"1859",1,5,500,2352
"1859",1,6,500,8676
"1859",2,6,500,92
"1859",1,2,230,4
"1859",1,3,230,70
"1859",1,5,230,206
"1859",1,6,230,476
"1859",2,6,230,2
"1859",1,3,501,8
"1859",1,5,501,14
"1859",1,6,501,52
"1859",1,6,502,2
"1859",1,6,503,2
"1859",1,1,231,2
"1859",1,2,231,2
"1859",1,3,231,18
"1859",1,5,231,37
"1859",1,6,231,378
"1859",1,6,232,78
"1859",1,1,504,4
"1859",1,2,504,36
"1859",1,3,504,969
"1859",1,5,504,3260
"1859",1,6,504,10852
"1859",2,6,504,66
"1859",1,5,505,18
"1859",1,6,505,5
"1859",1,3,506,2
"1859",1,5,506,5
"1859",1,6,506,23
"1859",1,6,507,4
"1859",1,5,508,1
"1859",1,6,508,106
"1859",1,5,509,10
"1859",1,6,509,104
"1859",2,6,509,4
"1859",1,3,510,2
"1859",1,5,510,55
"1859",1,6,510,375
"1859",1,6,239,22
"1859",1,1,511,2
"1859",1,2,511,62
"1859",1,3,511,1405
"1859",1,5,511,3864
"1859",1,6,511,17641
"1859",2,6,511,70
"1859",1,1,512,35
"1859",1,2,512,117
"1859",1,3,512,2414
"1859",2,3,512,4
"1859",1,5,512,13358
"1859",2,5,512,7
"1859",1,6,512,53814
"1859",2,6,512,570
"1859",1,1,242,106
"1859",1,2,242,400
"1859",2,2,242,2
"1859",1,3,242,4068
"1859",2,3,242,30
"1859",1,5,242,8474
"1859",2,5,242,110
"1859",1,6,242,36728
"1859",2,6,242,275
"1859",1,1,513,266354
"1859",2,1,513,239913
"1859",1,2,513,88614
"1859",2,2,513,75520
"1859",1,3,513,58539
"1859",2,3,513,41333
"1859",1,5,513,6977
"1859",2,5,513,5042
"1859",1,6,513,409
"1859",2,6,513,202
"1859",1,2,244,10
"1859",1,3,244,44
"1859",1,5,244,133
"1859",1,6,244,521
"1859",2,6,244,6
"1859",1,3,514,6
"1859",1,5,514,12
"1859",1,6,514,22
"1859",1,6,515,10
"1859",1,1,516,2
"1859",1,2,516,22
"1859",1,3,516,210
"1859",2,3,516,8
"1859",1,5,516,798
"1859",2,5,516,12
"1859",1,6,516,2226
"1859",2,6,516,2
"1859",1,1,517,4
"1859",1,2,517,116
"1859",1,3,517,2923
"1859",1,5,517,8208
"1859",2,5,517,7
"1859",1,6,517,24184
"1859",2,6,517,222
"1859",1,3,518,28
"1859",1,5,518,76
"1859",1,6,518,85
"1859",1,6,519,1
"1859",1,5,520,2
"1859",2,5,520,6
"1859",1,6,520,12
"1859",2,6,520,8
"1859",1,2,250,2
"1859",1,3,250,44
"1859",1,5,250,114
"1859",1,6,250,316
"1859",2,6,250,2
"1859",1,2,251,2
"1859",1,3,251,38
"1859",1,5,251,72
"1859",1,6,251,226
"1859",1,1,521,318
"1859",2,1,521,178
"1859",1,2,521,708
"1859",2,2,521,476
"1859",1,3,521,4272
"1859",2,3,521,2262
"1859",1,5,521,10329
"1859",2,5,521,5593
"1859",1,6,521,31896
"1859",2,6,521,12486
"1859",1,3,253,10
"1859",1,5,253,81
"1859",2,5,253,2
"1859",1,6,253,1600
"1859",2,6,253,10
"1859",1,3,522,8
"1859",1,5,522,60
"1859",1,6,522,1146
"1859",2,6,522,70
"1859",1,3,523,2
"1859",1,5,523,2
"1859",1,6,523,2
"1859",1,2,524,12
"1859",1,3,524,110
"1859",1,5,524,207
"1859",1,6,524,577
"1859",2,6,524,4
"1859",1,2,255,10
"1859",1,3,255,174
"1859",1,5,255,508
"1859",2,5,255,2
"1859",1,6,255,1284
"1859",2,6,255,4
"1859",1,3,256,2
"1859",1,5,256,24
"1859",2,5,256,2
"1859",1,6,256,702
"1859",2,6,256,106
"1859",1,5,525,2
"1859",1,6,525,54
"1859",1,6,526,4
"1859",1,3,527,8
"1859",1,5,527,12
"1859",1,6,527,144
"1859",1,1,528,2
"1859",1,2,528,24
"1859",1,3,528,186
"1859",2,3,528,2
"1859",1,5,528,485
"1859",2,5,528,4
"1859",1,6,528,2279
"1859",2,6,528,64
"1859",1,1,529,2
"1859",1,2,529,10
"1859",1,3,529,57
"1859",1,5,529,251
"1859",2,5,529,8
"1859",1,6,529,1516
"1859",2,6,529,62
"1859",1,6,530,2
"1859",1,3,261,30
"1859",1,5,261,102
"1859",1,6,261,741
"1859",1,6,531,18
"1859",1,3,532,617
"1859",1,5,532,3023
"1859",1,6,532,1391
"1859",1,2,533,20
"1859",1,3,533,63
"1859",1,5,533,390
"1859",1,6,533,1895
"1859",2,6,533,4
"1859",1,2,534,4
"1859",1,3,534,26
"1859",1,5,534,134
"1859",1,6,534,1891
"1859",2,6,534,18
"1859",1,3,267,2
"1859",1,5,267,20
"1859",1,6,267,416
"1859",1,5,535,16
"1859",1,6,535,118
"1859",1,5,268,10
"1859",1,6,268,128
"1859",1,5,536,514
